Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	domain:Protein kinase	23	5.168539325842696	8.068580063121547E-4	STK11, ERBB3, STK10, MAP2K3, STK35, MYLK2, MAPKAPK2, PIM2, TTN, CAMKK1, GAK, DDR1, IKBKE, CSNK1E, PTK6, HIPK2, MAP3K10, GRK6, CDK11B, SIK1, MAP3K14, SIK3, CDC42BPB	436	478	20063	2.214161644466623	0.7961053565296765	0.20321034275436423	1.3758065846161127
UP_KEYWORDS	Serine/threonine-protein kinase	20	4.49438202247191	8.087666070428767E-4	STK11, STK10, MAP2K3, STK35, MYLK2, MAPKAPK2, PIM2, TTN, CAMKK1, GAK, IKBKE, CSNK1E, HIPK2, MAP3K10, GRK6, CDK11B, SIK1, MAP3K14, SIK3, CDC42BPB	438	393	20581	2.391276563607422	0.2404976812597559	0.019457630077721277	1.0957632346865087
UP_KEYWORDS	Actin-binding	16	3.5955056179775284	8.150660441229881E-4	PPP1R18, SHROOM2, SSH1, MYH1, WASH1, MYH3, UTRN, MYH4, ACTN3, FLNC, TPM2, TNNI2, DNASE1, NEB, PLEC, HIP1	438	274	20581	2.7438589474385893	0.24212396805232062	0.018312612061244016	1.1042542365733876
UP_KEYWORDS	Helicase	11	2.4719101123595504	9.763548289699372E-4	MOV10, DHX37, PIF1, DHX34, DDX31, DHX16, DHX30, SRCAP, RAD54L, EP400, MCM5	438	143	20581	3.6145064980681414	0.28260078140137623	0.020543717631688607	1.3214252518476965
GOTERM_MF_DIRECT	GO:0030159~receptor signaling complex scaffold activity	5	1.1235955056179776	0.0010928776300958214	NUP62, GRIP2, DLG5, LDLRAP1, AXIN1	399	20	16881	10.577067669172932	0.48395047017289083	0.12393107182853924	1.6038141105812143
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	25	5.617977528089887	0.0011212573599213742	DEAF1, E2F1, PPARA, FOXK1, ELF4, EHF, TRIM16, GLI3, NPAS2, BCL3, AXIN1, NFATC1, EGR1, TESC, ZP3, MAP2K3, MECP2, PIM2, TNNI2, NUP62, HNF4A, HIPK2, TBL1X, PHF8, PBX4	394	515	16792	2.0688975407816272	0.8774271249872597	0.5032573411101997	1.8956659976541612
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	44	9.887640449438202	0.0012837937540667807	PUS1, TRMT2A, RBM15B, TCOF1, BOP1, PRRC2B, POLR2A, MOV10, PCBP4, DHX37, PELP1, DHX34, DHX16, UBAP2L, USP36, KRI1, DHX30, FTSJ3, NSUN5, PLEC, DUS3L, TBL3, RRP12, ARHGEF1, BST2, MECP2, STXBP1, NOP14, CD3EAP, SLC16A3, UBE2O, PARP12, CSNK1E, PPRC1, DDX31, SNRPA, RBM19, CDK11B, RBM38, CPSF4, FARSA, NHP2, WDR46, SUPT6H	399	1129	16881	1.6488608589676137	0.5403059900293652	0.12149384731965107	1.881513489867892
UP_KEYWORDS	Hydrolase	55	12.359550561797752	0.0013054109343568088	ATP5E, GDA, ARSG, PNKD, PGAM2, CAD, DHX37, PDE4A, AEN, DHX34, USP11, CTDSP2, DHX30, PTPRN2, PNPLA2, ESPL1, PADI1, MCM5, PNKP, KIAA1161, H6PD, ATG4B, DDX31, ADAM19, CTSB, TNFAIP3, SRCAP, EP400, ASPRV1, ADAM15, SSH1, ADAMTS14, GLS2, MOV10, DHX16, USP36, INPP5D, CTRL, RHBDF2, KLK6, PTPN18, PIF1, RHBDF1, ATP1A3, ATP11A, SIRT7, RAD54L, DUSP5, DNASE1, DUSP2, ATP13A1, PTP4A3, POLD1, ATP2A1, DUSP6	438	1671	20581	1.5466021221536335	0.3586177504551261	0.02578696209612208	1.7631207614145716
INTERPRO	IPR000719:Protein kinase, catalytic domain	23	5.168539325842696	0.0016283321903376763	STK11, ERBB3, STK10, MAP2K3, STK35, MYLK2, MAPKAPK2, PIM2, TTN, CAMKK1, GAK, DDR1, IKBKE, CSNK1E, PTK6, HIPK2, MAP3K10, GRK6, CDK11B, SIK1, MAP3K14, SIK3, CDC42BPB	419	487	18559	2.091892792558796	0.7639893143031767	0.5141906899854396	2.503214696135636
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	26	5.842696629213483	0.0018225852923843748	ARFGAP3, PDGFA, ERBB3, RGL1, LLGL2, ADAP1, ARHGAP4, DOCK1, SHC1, RAPGEF1, AGAP3, AXIN1, GIT1, ARHGEF2, ARHGEF1, ABR, PSD2, DOCK6, LAT, TBCD, TSC2, RIN1, DENND4B, C15ORF62, ARAP3, MON1A	394	565	16792	1.9612416333498046	0.9670633224504182	0.5739898495954896	3.064121128396491
UP_SEQ_FEATURE	domain:Tyrosine-protein phosphatase	7	1.5730337078651686	0.0024031566635246996	DUSP5, DUSP2, SSH1, PTPN18, PTP4A3, PTPRN2, DUSP6	436	63	20063	5.11289500509684	0.9912606222871139	0.44705101687839977	4.045368365700286
GOTERM_MF_DIRECT	GO:0005096~GTPase activator activity	16	3.5955056179775284	0.0026595430081116926	GIT1, TBC1D2B, ARFGAP3, ARHGEF1, ABR, LLGL2, ADAP1, ARHGAP4, DOCK1, TBCD, TSC2, RIN1, C15ORF62, ARAP3, AGAP3, AXIN1	399	279	16881	2.426280755652572	0.8003455096763936	0.20559884142240448	3.861125801277976
GOTERM_CC_DIRECT	GO:0030864~cortical actin cytoskeleton	6	1.348314606741573	0.0027946932173574146	SHROOM2, NF2, UTRN, FLOT1, MYADM, LLGL2	415	43	18224	6.127430652843934	0.6488980065733847	0.10978975438788552	3.7915671170986043
UP_SEQ_FEATURE	active site:Proton acceptor	27	6.067415730337078	0.003338762639009395	STK11, ERBB3, STK10, STK35, MAPKAPK2, TTN, CAMKK1, PTK6, SIK1, SIK3, MAP2K3, MYLK2, SIRT7, PIM2, GAK, DDR1, IKBKE, B3GAT1, DHRS4, CSNK1E, H6PD, HIPK2, GRK6, MAP3K10, CDK11B, MAP3K14, CDC42BPB	436	672	20063	1.8488593545216254	0.9986237144320486	0.5190734776266129	5.578237814549247
UP_KEYWORDS	GTPase activation	12	2.696629213483146	0.003367975102148724	GIT1, ARHGAP4, ARFGAP3, TBC1D2B, ABR, ARHGEF1, TBCD, TSC2, RIN1, ARAP3, AGAP3, ADAP1	438	197	20581	2.8622488005006606	0.6824259403248506	0.061736712806843896	4.4902597056367455
INTERPRO	IPR015943:WD40/YVTN repeat-like-containing domain	17	3.8202247191011236	0.0035836373203792307	TBL3, PLXNA2, EDC4, FSTL4, BOP1, EML6, LLGL2, EML3, NUP214, SEMA6B, FBXW8, WDR77, WDR13, SEMA3B, TBL1X, WDR46, WDR45	419	331	18559	2.2748956297903944	0.9584478287503487	0.6536372008837077	5.431594593416245
UP_SEQ_FEATURE	domain:Arf-GAP	5	1.1235955056179776	0.0038220626131636754	GIT1, ARFGAP3, ARAP3, AGAP3, ADAP1	436	30	20063	7.66934250764526	0.9994706650535647	0.5297020814066568	6.361000314383025
GOTERM_BP_DIRECT	GO:0060048~cardiac muscle contraction	6	1.348314606741573	0.0038755928971971458	MYL3, ATP1A3, MYLK2, TTN, SCN5A, TNNI2	394	45	16792	5.682571912013537	0.9993006240619658	0.7661474352875742	6.409705780989128
UP_SEQ_FEATURE	compositionally biased region:Poly-Ser	22	4.943820224719101	0.003894027383367663	CGNL1, KIF3B, SHROOM2, PCIF1, TCOF1, NR4A1, CBX2, TTN, IL17RD, SPRY4, SH2D4A, EML3, PITPNM1, RAB11FIP3, PRICKLE3, HOMEZ, HMGXB3, DLG5, MLLT6, RAPGEF1, FCHO1, SUPT6H	436	509	20063	1.988906112002307	0.9995408845389804	0.5027917155698071	6.477031856026283
INTERPRO	IPR011047:Quinonprotein alcohol dehydrogenase-like superfamily	6	1.348314606741573	0.0043724501296853215	EML3, TBL3, FBXW8, WDR13, TBL1X, EML6	419	48	18559	5.536694510739857	0.9794004284105603	0.6211523940983541	6.589500257141012
INTERPRO	IPR001164:Arf GTPase activating protein	5	1.1235955056179776	0.0043724550555491	GIT1, ARFGAP3, ARAP3, AGAP3, ADAP1	419	30	18559	7.382259347653142	0.9794005187082099	0.5399857798939419	6.589507446259679
UP_KEYWORDS	Myosin	6	1.348314606741573	0.004441770897936458	MYL5, MYH1, MYL3, MYH3, MYH4, MYLPF	438	51	20581	5.528068761751275	0.7798763964630974	0.07657100706249687	5.882111307660065
INTERPRO	IPR011009:Protein kinase-like domain	23	5.168539325842696	0.004626411271674607	STK11, ERBB3, STK10, MAP2K3, STK35, MYLK2, MAPKAPK2, PIM2, TTN, CAMKK1, GAK, DDR1, IKBKE, CSNK1E, PTK6, HIPK2, MAP3K10, GRK6, CDK11B, SIK1, MAP3K14, SIK3, CDC42BPB	419	531	18559	1.9185532767912121	0.9835677853657792	0.4957847038984321	6.9594600186282936
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	18	4.044943820224719	0.005062126513976894	PPP1R18, ARHGEF2, SHROOM2, SSH1, NF2, KIAA0556, UTRN, AKAP12, CDC42SE1, FLNC, BICD1, MARVELD1, RIN1, INPP5D, ARAP3, PLEC, HIP1, CDC42BPB	415	371	18224	2.130562140746273	0.850138455480493	0.17287905134625248	6.769339012599518
SMART	SM00220:S_TKc	19	4.269662921348314	0.005978547044117211	STK11, STK10, MAP2K3, STK35, MYLK2, MAPKAPK2, PIM2, CAMKK1, GAK, IKBKE, CSNK1E, HIPK2, MAP3K10, GRK6, CDK11B, SIK1, MAP3K14, SIK3, CDC42BPB	263	359	10057	2.0238198629484097	0.7092457767205474	0.7092457767205474	7.274203700004556
INTERPRO	IPR017441:Protein kinase, ATP binding site	18	4.044943820224719	0.005993422802560191	STK11, STK10, MAP2K3, STK35, MYLK2, MAPKAPK2, PIM2, CAMKK1, IKBKE, CSNK1E, PTK6, HIPK2, MAP3K10, GRK6, SIK1, MAP3K14, SIK3, CDC42BPB	419	381	18559	2.092608948941048	0.9951372420737181	0.5327442393696469	8.927423958156655
UP_SEQ_FEATURE	compositionally biased region:Gln-rich	10	2.247191011235955	0.0060041541816283255	TRIM66, SOX13, STK10, ARID3B, PRRC2B, DENND4B, MLLT6, SIK3, GOLGA3, ETV4	436	152	20063	3.0273720424915505	0.999992959530046	0.6279224466162587	9.819691696679511
INTERPRO	IPR011709:Domain of unknown function DUF1605	4	0.8988764044943821	0.0060984689505683915	DHX37, DHX34, DHX16, DHX30	419	17	18559	10.42201319668679	0.9955719082281681	0.49210132876656276	9.077026503649554
UP_KEYWORDS	Growth factor binding	4	0.8988764044943821	0.006119458476027048	RHBDF2, LTBP3, LTBP4, RHBDF1	438	18	20581	10.441907661085743	0.8759422497978087	0.09909044085355578	8.019153677049873
UP_SEQ_FEATURE	repeat:WD 13	4	0.8988764044943821	0.006482769608053112	TBL3, TTN, EML6, LLGL2	436	18	20063	10.22579001019368	0.9999972738816661	0.6267799409990135	10.56205160612208
GOTERM_CC_DIRECT	GO:0016328~lateral plasma membrane	6	1.348314606741573	0.0069283162398243725	NKD2, ERBB3, TBCD, SCN5A, CEACAM1, AXIN1	415	53	18224	4.971311661741305	0.9257418871694582	0.21052141277309822	9.155782074513342
INTERPRO	IPR007502:Helicase-associated domain	4	0.8988764044943821	0.007197342476369566	DHX37, DHX34, DHX16, DHX30	419	18	18559	9.843012463537523	0.9983382837292871	0.508896549151816	10.628274643636503
SMART	SM00105:ArfGap	5	1.1235955056179776	0.0072381591689091125	GIT1, ARFGAP3, ARAP3, AGAP3, ADAP1	263	30	10057	6.373257287705957	0.7760837627703061	0.5268021162032803	8.743260554098198
PIR_SUPERFAMILY	PIRSF000939:dual specificity protein phosphatase (MAP kinase phosphatase)	3	0.6741573033707865	0.007289217113235614	DUSP5, DUSP2, DUSP6	34	7	1692	21.327731092436977	0.2202181290230244	0.2202181290230244	6.231074273163384
COG_ONTOLOGY	DNA replication, recombination, and repair	7	1.5730337078651686	0.007815790260117923	PIF1, AEN, POLD1, STK10, UTRN, TOP3A, DLG5	47	79	2026	3.819552922165365	0.11798295533691572	0.11798295533691572	5.419668743887895
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	32	7.191011235955057	0.008149855639565521	SLC9A8, ARFGAP3, ELF4, RUSC1, VPS53, EHF, IL17RD, SPRY4, ARHGAP4, FBXW8, WDR77, SEC16A, NDRG2, GOLGA3, HIP1, ARHGEF2, BST2, ZP3, ATP1A3, NTSR1, GAS8, BICD1, GAK, RAB36, CLIC5, TSC2, DDX31, BET1L, ADAM19, DENND4B, PTGFRN, SRCAP	415	863	18224	1.6283013863100142	0.9531373584206716	0.22511801577731516	10.687041126006536
UP_KEYWORDS	Motor protein	9	2.0224719101123596	0.0082622007545565	KIF3B, KIF1A, MYL5, MYH1, MYL3, MYH3, DNAH17, MYH4, MYLPF	438	135	20581	3.1325722983257225	0.9404427622533948	0.125693816645432	10.683209988039744
INTERPRO	IPR002928:Myosin tail	4	0.8988764044943821	0.008405904809133967	CGNL1, MYH1, MYH3, MYH4	419	19	18559	9.324959175982917	0.9994352403018637	0.5266456530294726	12.305754057264007
UP_SEQ_FEATURE	domain:Actin-binding	4	0.8988764044943821	0.008771452039093302	UTRN, ACTN3, FLNC, PLEC	436	20	20063	9.203211009174312	0.9999999710006061	0.7105329010377451	14.033059783352531
UP_SEQ_FEATURE	domain:Helicase C-terminal	8	1.7977528089887642	0.009181635243276217	DHX37, DHX34, DDX31, DHX16, DHX30, SRCAP, RAD54L, EP400	436	108	20063	3.4085966700645605	0.9999999871686075	0.7022272721901549	14.641577997682509
UP_SEQ_FEATURE	repeat:WD 8	6	1.348314606741573	0.009625504882387032	EML3, TBL3, TTN, TBL1X, EML6, LLGL2	436	60	20063	4.601605504587156	0.9999999946922354	0.6960466195017102	15.29550005884488
INTERPRO	IPR023214:HAD-like domain	7	1.5730337078651686	0.009886071704296348	PNKP, PITPNM1, ATP13A1, ATP2A1, ATP1A3, ATP11A, CTDSP2	419	81	18559	3.8278381802645924	0.9998496648408058	0.5507789991841507	14.32008312646581
INTERPRO	IPR000387:Protein-tyrosine/Dual specificity phosphatase	7	1.5730337078651686	0.010469910072894294	DUSP5, DUSP2, SSH1, PTPN18, PTP4A3, PTPRN2, DUSP6	419	82	18559	3.781157226846732	0.9999108547225046	0.5402643363774235	15.102644033531265
SMART	SM00847:SM00847	4	0.8988764044943821	0.010674998990637898	DHX37, DHX34, DHX16, DHX30	263	18	10057	8.497676383607942	0.8903949057440456	0.5214320834050706	12.64328234903731
UP_SEQ_FEATURE	active site:4-aspartylphosphate intermediate	5	1.1235955056179776	0.01075867236164244	ATP13A1, ATP2A1, ATP1A3, ATP11A, CTDSP2	436	40	20063	5.752006880733945	0.9999999994435377	0.7144949030491092	16.943585961635577
GOTERM_BP_DIRECT	GO:0072583~clathrin-mediated endocytosis	4	0.8988764044943821	0.010789046645955582	PIP5K1C, FCHO1, HIP1, GAK	394	20	16792	8.523857868020304	0.9999999984669267	0.9660431689703668	16.89406663860702
GOTERM_CC_DIRECT	GO:0032587~ruffle membrane	7	1.5730337078651686	0.010887474191381747	TESC, ARHGEF2, NF2, PDE4A, FERMT1, PIP5K1C, SPRY4	415	82	18224	3.7486923302967967	0.9833316572208495	0.27016868449670495	14.032238649767315
UP_SEQ_FEATURE	active site:Phosphocysteine intermediate	7	1.5730337078651686	0.01099204782896232	DUSP5, DUSP2, SSH1, PTPN18, PTP4A3, PTPRN2, DUSP6	436	86	20063	3.7454928525709414	0.9999999996503982	0.7017070558767446	17.279237106082167
INTERPRO	IPR001650:Helicase, C-terminal	8	1.7977528089887642	0.011141199017436177	DHX37, DHX34, DDX31, DHX16, DHX30, SRCAP, RAD54L, EP400	419	108	18559	3.281004154512508	0.9999511375891743	0.5340034687734214	15.994153958599956
UP_KEYWORDS	Cytoskeleton	37	8.314606741573034	0.01122654931501731	SHROOM2, KIAA0556, WASH1, SSH1, RUSC1, DNAH17, UTRN, AKAP12, FERMT1, CDC42SE1, CEP164, TPM2, MARVELD1, INCENP, KLHL21, INPP5D, TUBG2, TUBB3, PLEC, PPP1R18, KIF3B, ARHGEF2, ACTA1, NF2, BSN, FLNC, GAS8, EML6, EML3, KIF1A, RAB11FIP3, NUP62, NEB, CLIC5, TUBA4A, RIN1, ARAP3	438	1138	20581	1.5277483528741442	0.9784765988325433	0.16010842906619094	14.25101878003293
GOTERM_BP_DIRECT	GO:0070373~negative regulation of ERK1 and ERK2 cascade	6	1.348314606741573	0.01136317516325429	LIF, NDRG2, SLC9A3R1, RAPGEF1, SPRY4, DUSP6	394	58	16792	4.408892000700158	0.9999999994826063	0.9528585412739639	17.71308125169665
UP_SEQ_FEATURE	repeat:WD 12	4	0.8988764044943821	0.0114766610386643	TBL3, TTN, EML6, LLGL2	436	22	20063	8.366555462885739	0.9999999998668788	0.6978493531479403	17.972153583315333
GOTERM_CC_DIRECT	GO:0030017~sarcomere	5	1.1235955056179776	0.011530198244307373	ACTA1, MYL3, MYH3, MYLK2, MYH4	415	39	18224	5.629904232313871	0.9869288493077876	0.2664140798466883	14.800574372788677
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	17	3.8202247191011236	0.01153052635248674	STK11, ERBB3, MAP2K3, CAD, MAPKAPK2, PIM2, TTN, GAK, DDR1, IKBKE, CSNK1E, HIPK2, MAP3K10, CDK11B, MAP3K14, SIK3, CDC42BPB	399	359	16881	2.0034557144951513	0.9991030393761258	0.5839967991109483	15.758381537804189
GOTERM_CC_DIRECT	GO:0005874~microtubule	15	3.3707865168539324	0.011972084893584069	KIF3B, ARHGEF2, SHROOM2, RUSC1, DNAH17, GAS8, EML6, ARHGAP4, EML3, KIF1A, INCENP, TBCD, TUBA4A, TUBG2, TUBB3	415	311	18224	2.1180025568511986	0.988941749482331	0.2594078660635356	15.325121261114461
UP_KEYWORDS	Metal-binding	97	21.79775280898876	0.01206868307977447	GNAZ, PPARA, CYP24A1, GDA, ARSG, PNKD, UTRN, ADCY6, PDLIM3, HR, SOBP, FSTL4, CAD, TTN, GLI3, POMT2, PCGF2, PVALB, PDE4A, MOB3A, LOXL4, CTDSP2, SIK1, AGAP3, ZFYVE1, SIK3, EGR1, ARHGEF2, ZNF282, POGZ, EGR4, ZNF142, RPH3AL, BSN, FIBCD1, ACTN3, MORC2, TUT1, PITPNM1, DDR1, RAB11FIP3, NPTXR, PARP12, HNF4A, TOP3A, ABAT, ADAM19, CPSF4, TNFAIP3, ZNF586, ADAM15, DEAF1, PRF1, ZNF275, ARFGAP3, NKD2, MYL5, ADAMTS14, STK11, ABLIM3, FHL1, C14ORF169, TRIM16, TRIM15, ADAP1, POLR2A, NPAS2, TRIM66, TGM2, MLLT6, DUS3L, EHD4, GIT1, TESC, S100P, ESRRB, HSPG2, ATP1A3, ATP11A, NR4A1, MARCH9, MYLPF, RNF207, SIRT7, ZNF585A, CACNA2D4, ZNF526, B3GAT1, PHF19, ATP13A1, POLD1, PRICKLE3, ATP2A1, SMYD5, ARAP3, PHF8, CDC42BPB	438	3640	20581	1.2521683225450349	0.9838899877097183	0.16430530244432873	15.240230571687263
UP_SEQ_FEATURE	domain:Helicase ATP-binding	8	1.7977528089887642	0.01214596081954392	DHX37, DHX34, DDX31, DHX16, DHX30, SRCAP, RAD54L, EP400	436	114	20063	3.2291968453243203	0.9999999999649428	0.6999187742405028	18.92015758071811
INTERPRO	IPR014001:Helicase, superfamily 1/2, ATP-binding domain	8	1.7977528089887642	0.012242979544534242	DHX37, DHX34, DDX31, DHX16, DHX30, SRCAP, RAD54L, EP400	419	110	18559	3.2213495335213715	0.9999818025372555	0.5414049680336392	17.438417846244615
UP_KEYWORDS	Phagocytosis	4	0.8988764044943821	0.012281477126169582	DOCK1, ICAM3, PIP5K1C, CDC42SE1	438	23	20581	8.171927734762756	0.9850277384304323	0.16059740291078317	15.488509923713444
UP_KEYWORDS	Ribosome biogenesis	6	1.348314606741573	0.012281967918247327	NOP14, BOP1, DHX30, NHP2, IMP4, FTSJ3	438	65	20581	4.33740779768177	0.9850302676940156	0.1547044914578639	15.489081780041335
GOTERM_MF_DIRECT	GO:0030515~snoRNA binding	4	0.8988764044943821	0.012620054832214648	NOP14, TBL3, NHP2, IMP4	399	21	16881	8.058718224131757	0.9995397405875476	0.574183466745807	17.120944408038763
GOTERM_BP_DIRECT	GO:0042058~regulation of epidermal growth factor receptor signaling pathway	3	0.6741573033707865	0.013934273986843337	RHBDF2, RHBDF1, CEACAM1	394	8	16792	15.982233502538072	0.9999999999960384	0.9624392827415814	21.288522630339525
GOTERM_MF_DIRECT	GO:0035612~AP-2 adaptor complex binding	3	0.6741573033707865	0.014131384450242862	LDLRAP1, FCHO1, HIP1	399	8	16881	15.865601503759397	0.9998178118913432	0.5772807720600486	18.977014985621732
INTERPRO	IPR001589:Actinin-type, actin-binding, conserved site	4	0.8988764044943821	0.01437740132149774	UTRN, ACTN3, FLNC, PLEC	419	23	18559	7.703227145377193	0.9999973230627764	0.5748822755038547	20.17044866490775
UP_KEYWORDS	Guanine-nucleotide releasing factor	9	2.0224719101123596	0.014414049904779585	ARHGEF2, DOCK1, ABR, ARHGEF1, DENND4B, RAPGEF1, DOCK6, RGL1, MON1A	438	149	20581	2.8382366461340442	0.9928198866167598	0.17292763183977167	17.93976245554787
COG_ONTOLOGY	Cell division and chromosome partitioning	8	1.7977528089887642	0.014611864518993553	CARD11, NUP214, TBC1D2B, RAB11FIP3, CCDC88C, MYH3, UTRN, PLEC	47	117	2026	2.947444989998181	0.20983595883772277	0.111088282694914	9.925170951053408
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	12	2.696629213483146	0.014682421564281845	GIT1, DOCK1, ARHGEF1, MYL5, SSH1, FGF14, PDGFA, ITGB4, MYLK2, MYLPF, PIP5K1C, ACTN3	171	210	6879	2.2987468671679196	0.952498912549085	0.952498912549085	16.996747513020573
UP_SEQ_FEATURE	repeat:WD 3	13	2.9213483146067416	0.01491238427337865	TBL3, EDC4, BOP1, TTN, EML6, LLGL2, EML3, FBXW8, WDR77, WDR13, TBL1X, WDR46, WDR45	436	269	20063	2.223824221547696	0.9999999999998602	0.7557246440947931	22.730182415452237
UP_SEQ_FEATURE	repeat:WD 9	5	1.1235955056179776	0.01493918198172747	EML3, TBL3, TTN, EML6, LLGL2	436	44	20063	5.229097164303587	0.9999999999998676	0.7401962725500351	22.766250826472834
GOTERM_MF_DIRECT	GO:0004386~helicase activity	7	1.5730337078651686	0.01517144332046217	MOV10, DHX37, DHX34, DDX31, SRCAP, RAD54L, EP400	399	85	16881	3.484210526315789	0.9999037982289581	0.5686450120910662	20.231723669003554
INTERPRO	IPR000340:Dual specificity phosphatase, catalytic domain	5	1.1235955056179776	0.015669772759372605	DUSP5, DUSP2, SSH1, PTP4A3, DUSP6	419	43	18559	5.150413498362657	0.9999991629177607	0.5829645170412359	21.783303153936473
GOTERM_CC_DIRECT	GO:0001726~ruffle	7	1.5730337078651686	0.016666576088141247	TESC, NF2, TNFRSF12A, PTK6, ARAP3, SLC9A3R1, MYADM	415	90	18224	3.415475234270415	0.9981374854576799	0.32487960259324256	20.715824092135737
GOTERM_BP_DIRECT	GO:0030574~collagen catabolic process	6	1.348314606741573	0.01688913901154452	KLK6, ADAMTS14, COL7A1, COL6A1, CTSB, ADAM15	394	64	16792	3.995558375634518	0.9999999999999856	0.9710171757707279	25.21690437134756
UP_KEYWORDS	Microtubule	13	2.9213483146067416	0.017079997871969278	ARHGEF2, SHROOM2, KIF3B, RUSC1, DNAH17, GAS8, EML6, EML3, KIF1A, INCENP, TUBA4A, TUBG2, TUBB3	438	280	20581	2.1816128506197	0.9971412327843341	0.19502127999311003	20.91143691948253
GOTERM_MF_DIRECT	GO:0004674~protein serine/threonine kinase activity	17	3.8202247191011236	0.01710953710903379	STK11, MAP2K3, STK10, STK35, MAPKAPK2, PIM2, TTN, CAMKK1, GAK, CSNK1E, HIPK2, MAP3K10, CDK11B, SIK1, MAP3K14, SIK3, CDC42BPB	399	376	16881	1.9128739401695727	0.9999707855139742	0.5810779814292871	22.52160934819146
KEGG_PATHWAY	hsa05414:Dilated cardiomyopathy	7	1.5730337078651686	0.017322501847420936	DES, MYL3, ADCY6, ITGB4, TPM2, TTN, CACNA2D4	171	84	6879	3.3523391812865495	0.9726681918911336	0.8346766558865131	19.754696660030746
GOTERM_CC_DIRECT	GO:0045171~intercellular bridge	5	1.1235955056179776	0.017423486999076893	KLK6, TUT1, RAB11FIP3, PCIF1, BCL3	415	44	18224	4.9901423877327495	0.9986035491295325	0.32070200458454323	21.55457636447311
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	17	3.8202247191011236	0.017479395573143725	GIT1, ARHGEF2, FHL1, FLOT1, HSPG2, AKAP12, FERMT1, PIP5K1C, ACTN3, MCAM, FLNC, SPRY4, GAK, NUP214, MDC1, TGM2, PLEC	415	391	18224	1.909271870089052	0.9986329532842323	0.30677079130090057	21.616202480052713
GOTERM_BP_DIRECT	GO:0006942~regulation of striated muscle contraction	3	0.6741573033707865	0.017640597720757354	TNNT3, MYL3, ATP2A1	394	9	16792	14.206429780033842	0.9999999999999966	0.964207420527968	26.186085114585943
INTERPRO	IPR003008:Tubulin/FtsZ, GTPase domain	4	0.8988764044943821	0.01806519114545709	MSTO1, TUBA4A, TUBG2, TUBB3	419	25	18559	7.086968973747017	0.9999999033430774	0.6133067021945671	24.69240639811415
UP_KEYWORDS	Nemaline myopathy	3	0.6741573033707865	0.018082799815635035	NEB, ACTA1, TPM2	438	10	20581	14.096575342465753	0.9979795180010453	0.19875330806155234	22.003192869016097
UP_SEQ_FEATURE	domain:SH2	7	1.5730337078651686	0.018129958855947897	SH2D4A, GRB10, PTK6, RIN1, SHC1, INPP5D, SUPT6H	436	96	20063	3.3553373470948014	0.9999999999999998	0.7913547035765424	26.949359973608555
UP_SEQ_FEATURE	repeat:WD 1	13	2.9213483146067416	0.01877985097211573	TBL3, EDC4, BOP1, TTN, EML6, LLGL2, EML3, FBXW8, WDR77, WDR13, TBL1X, WDR46, WDR45	436	278	20063	2.1518299122170155	0.9999999999999999	0.7890578324343629	27.77478871513872
UP_SEQ_FEATURE	repeat:WD 2	13	2.9213483146067416	0.01877985097211573	TBL3, EDC4, BOP1, TTN, EML6, LLGL2, EML3, FBXW8, WDR77, WDR13, TBL1X, WDR46, WDR45	436	278	20063	2.1518299122170155	0.9999999999999999	0.7890578324343629	27.77478871513872
INTERPRO	IPR001680:WD40 repeat	13	2.9213483146067416	0.018825129930267043	TBL3, EDC4, BOP1, EML6, LLGL2, EML3, NUP214, FBXW8, WDR77, WDR13, TBL1X, WDR46, WDR45	419	268	18559	2.1485680190930787	0.9999999513228648	0.6075898082718756	25.59394576642473
UP_KEYWORDS	Transferase	50	11.235955056179774	0.01914692584122806	STK11, ERBB3, TRMT2A, STK10, STK35, PIP5K1C, PPIP5K1, HK1, CAD, MAPKAPK2, TTN, CAMKK1, POLR2A, POMT2, PTK6, TGM2, B3GNT3, SIK1, FTSJ3, NSUN5, SIK3, GLRX, GIT1, SOAT2, MCM3AP, MAP2K3, MYLK2, PIM2, GAK, TUT1, DDR1, IKBKE, UBE2O, B3GAT1, PNKP, CKM, PARP12, PYGM, CSNK1E, PRKAR1B, POLD1, HIPK2, SMYD5, MAP3K10, GRK6, CDK2AP2, ABAT, CDK11B, MAP3K14, CDC42BPB	438	1708	20581	1.375544042004855	0.9986025200852987	0.20280669910965188	23.14642968274867
GOTERM_CC_DIRECT	GO:0045121~membrane raft	11	2.4719101123595504	0.01963859487552406	LAT, CARD11, LAT2, MARVELD1, BST2, FLOT1, HK1, INPP5D, NTSR1, SLC9A3R1, MYADM	415	206	18224	2.3448824423909227	0.9993995997044047	0.3232250775672524	23.962142661006624
