Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005747~mitochondrial respiratory chain complex I	7	1.1182108626198082	0.0051353852499203805	NDUFB3, NDUFB5, NDUFA8, NDUFA6, NDUFC2, NDUFA12, PARK7	599	49	18224	4.3462914381111375	0.9347002342065716	0.16633012525228508	7.202406132729888
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	24	3.8338658146964857	0.005241621557433078	CAV2, CAV1, LAMTOR3, NRP1, ADAM10, MME, CLTC, PPP1CC, PPP1CB, DDR2, ALCAM, ACTR3, CDC42, HSP90B1, ITGA6, CD44, RPS3A, REXO2, PPP1R12A, SDCBP, CAT, HSPA5, PHLDB2, ADAM9	599	391	18224	1.867460259853379	0.9382934833902351	0.1597748257624073	7.34617003380118
GOTERM_MF_DIRECT	GO:0008137~NADH dehydrogenase (ubiquinone) activity	7	1.1182108626198082	0.005267244430159115	NDUFB3, NDUFB5, NDUFA8, NDUFA4L2, NDUFA6, NDUFC2, NDUFA12	570	48	16881	4.318969298245614	0.9813516686921478	0.7348164020238237	7.728534021579558
UP_KEYWORDS	Metal-binding	136	21.72523961661342	0.005341678885529713	SYT1, DZIP3, ZNF451, CYP2W1, SYT7, RORA, ZNRF2, G2E3, ZNF776, PLOD2, SLC25A24, SCD5, RNF32, OMA1, ADAM9, POLK, ZNF644, NUDT12, ROCK1, ZHX1, PDE4D, PPP1CC, LPCAT2, PPP1CB, STK3, TNKS2, CYP4X1, ATP2C1, SLU7, GNAI3, AGFG1, CYP51A1, GNAI1, ENPP4, MME, ZCRB1, SP110, LMAN1, TIMP3, ATF2, CNOT6L, ZMPSTE24, GLO1, FGD4, PLAG1, MGAT4A, KLF12, SMAD5, SMAD4, BRIP1, ZNF521, INTS12, ATP11C, PLA2G4A, CRBN, ITGA6, PRICKLE1, DSG2, FREM2, ANTXR2, MYLK, ZNF292, IMPA1, NRP1, TSNAX, WBP4, PTER, MBTD1, P4HA2, P4HA1, ZNF680, ZFYVE16, ZCCHC9, YOD1, CAT, LOXL1, TOP2A, ADAM10, ZNF92, GTF2H3, MBNL2, DNAJC21, ZNF143, MBNL1, MMP11, PJA2, MAN2A1, ACVR2A, ZNF136, ADK, CPXM1, NUCB2, ZSCAN12, UGP2, REV3L, VPS29, GALNT3, TF, ING3, GALNT1, ING2, FKBP7, GALNT7, ZBTB6, ZBTB10, COL3A1, EGLN3, ZNF75A, EEA1, KIT, ZNF654, ZBTB8OS, GNPTAB, NR1D2, CALML3, RNF128, PPP3CA, C1GALT1, ZNF770, CYP4V2, SNAI2, COL5A2, SIRT1, RLF, MNAT1, PSMD14, ZBED5, CDH17, SP4, SULF1, ZRANB2, DSC2, GCA, CALM2, USP45, RCN2	623	3640	20581	1.234286419840192	0.8728081515916863	0.11422965960918297	7.159770704387613
UP_SEQ_FEATURE	domain:Reticulon	3	0.4792332268370607	0.005505976177258079	RTN4, RTN1, RTN3	622	4	20063	24.191720257234728	0.9999036952716105	0.7859043047736762	8.877072887731273
INTERPRO	IPR003388:Reticulon	3	0.4792332268370607	0.005820407400567492	RTN4, RTN1, RTN3	592	4	18559	23.512246621621625	0.9984564802102177	0.9984564802102177	8.921212038393156
UP_KEYWORDS	mRNA splicing	17	2.7156549520766773	0.005863507687167769	ZCRB1, MBNL2, MBNL1, NSRP1, WBP4, SMNDC1, RBM8A, RSRC1, ZRANB2, THOC7, SLU7, PPIL3, PTBP3, CWC22, SNRPE, LUC7L3, SNRPG	623	260	20581	2.160001234720336	0.8960759290864508	0.1181938579870957	7.833081404460551
UP_KEYWORDS	Transport	80	12.779552715654951	0.006130409924459842	TSPO, CHMP4C, AP1AR, RAB1A, RTN3, HOOK1, RBM8A, SLC2A3, SLC25A24, ANKRD50, GOPC, KIAA1033, ATP5J, KDELR3, SCAMP1, GABRG1, PGAP1, NDUFC2, G3BP2, STXBP3, TIMM23, LMBRD1, NDUFA12, SENP2, SLC25A30, TMEM106B, ATP6V1A, MAGT1, RAB11FIP2, ATP2C1, CLIC4, USO1, THOC7, ARL4C, VPS26A, VPS29, NDUFB3, TF, TMX1, NDUFB5, STX8, DERL1, BBS7, AGFG1, SNX2, SLC35A5, SNX4, KCNA6, GPM6B, CCDC91, LMAN1, SEC14L2, SLC19A2, SEC62, STAU2, NXT2, SFT2D1, TMED7, BEST3, LAPTM5, TMED2, FOLR1, RAB11A, TMEM30B, VPS35, TRAM1, SLC30A9, TMEM30A, RAB2A, LAPTM4B, NDUFA8, OSBPL9, NDUFA6, KIF18A, ATP11C, ITPR2, DENND1B, CDH17, YIPF5, SCP2	623	1978	20581	1.336109727061886	0.9062826597325366	0.1171533756808234	8.17570867770776
UP_KEYWORDS	mRNA processing	20	3.1948881789137378	0.006146835540728425	CSTF3, ZCRB1, MBNL2, MBNL1, NSRP1, WBP4, SMNDC1, PCF11, CNOT6L, RBM8A, RSRC1, ZRANB2, THOC7, SLU7, PPIL3, PTBP3, CWC22, SNRPE, LUC7L3, SNRPG	623	332	20581	1.9900790964822368	0.9068770827047569	0.1119184888414505	8.196755886796092
GOTERM_CC_DIRECT	GO:0030906~retromer, cargo-selective complex	3	0.4792332268370607	0.006172207431673551	VPS29, VPS35, VPS26A	599	4	18224	22.818030050083472	0.9624246546065894	0.17553777202972165	8.596647149301884
UP_KEYWORDS	Mitosis	17	2.7156549520766773	0.006275640990354983	HAUS3, NUF2, SMC5, ANLN, CENPE, CLTC, CCNG1, CCNG2, CD2AP, SMC3, SMC4, NEDD1, VRK1, CDCA2, ARL8A, MIS18BP1, ASPM	623	262	20581	2.143512675676669	0.9114098858780882	0.10900454513291602	8.361647556194052
UP_KEYWORDS	Lysosome	17	2.7156549520766773	0.006529826356845217	HEXB, IFI30, PPT1, OSTM1, SYT7, CD164, LMBRD1, ZNRF2, TMEM106B, LAMP2, TMEM9B, LAPTM5, TMEM59, CXCR4, ARL8A, PCYOX1, CTSH	623	263	20581	2.1353624373661115	0.9197193766940779	0.10831886421760473	8.686239685855234
GOTERM_CC_DIRECT	GO:0016607~nuclear speck	15	2.3961661341853033	0.006677784588636634	CCNL1, FAM76B, BASP1, PPP1CC, NSRP1, WBP4, SMNDC1, NRIP1, HIF1A, RBM8A, RSRC1, THOC7, SLU7, CWC22, LUC7L3	599	201	18224	2.2704507512520866	0.9713068195299316	0.1790418127936143	9.269412005335266
GOTERM_BP_DIRECT	GO:0048846~axon extension involved in axon guidance	4	0.6389776357827476	0.006906633765005519	ALCAM, NRP1, SEMA3A, SLIT2	574	12	16792	9.751451800232289	0.9999999878685517	0.7033387355377583	11.570776515608227
UP_KEYWORDS	Transmembrane helix	199	31.789137380191697	0.006945990218333718	SYT1, LDHA, CADM4, VKORC1L1, INTS2, SYT7, IARS2, C14ORF1, HS2ST1, S1PR1, CD44, INSIG2, PSENEN, SCD5, ADAM9, PTPRK, LPCAT2, PTPRO, GLCE, EBPL, SPAG9, ATP2C1, NPTN, HAS2, TMX1, ARV1, CYP51A1, ENPP4, MME, TMCC1, ALCAM, VRK1, VRK2, SYPL1, TMEM50A, CKLF, TMEM123, ZMPSTE24, TRAM1, LAPTM4B, MGAT4A, NDUFA4L2, TM2D2, SPTSSA, NCKAP1L, ATP11C, SEMA6D, TMEM41B, RTN4, IER3IP1, NRP1, GPR160, MPEG1, RTN1, RTN3, GPX8, CLDND1, GOLGA5, MYB, ZDHHC2, KDELR3, ADAM10, JKAMP, PGAP1, FAM76B, OSTM1, CD164, MYCN, ZDHHC17, BNIP2, GRM8, CLIC4, PFDN4, PLXDC2, CNEP1R1, SGCE, SUSD4, GPM6B, KIT, ITM2B, SLC19A2, SFT2D1, BEST3, FNDC4, GNPTAB, C1GALT1, CYP4V2, FZD6, ITPR2, CDH17, BNIP3L, C4ORF3, PHLDB2, TSPO, MPZL2, ATP6AP2, ZNF451, TSPAN6, NRCAM, MINOS1, SEZ6L2, TMEM9B, SLC2A3, SLC25A24, PGRMC1, ROBO2, OMA1, SCAMP1, SPTLC1, TMEM209, SLC25A30, CYP4X1, TMEM106B, LRP12, SDCBP, MFAP3, CAV2, STX8, CAV1, DERL1, COX7B, KCNA6, LMAN1, LAPTM5, B3GNT5, BCHE, FOLR1, MANEA, PPIL3, TMEM30B, ARL6IP6, SLC30A9, TMEM30A, MEST, CSF1R, USMG5, LAMP2, ITGA6, DSG2, TXNDC16, FREM2, SPCS3, ANTXR2, YIPF5, SCARA3, TMEM237, DPY19L4, TMEM60, CXADR, DDR2, TMEM64, TMEM56, MCTP2, TMEM59, SPINT2, CXCR4, SRD5A3, ABHD13, GABRG1, TM9SF2, PIGX, PIGW, PKN2, NDUFC2, PIGU, CCDC47, TMEM70, LMBRD1, TIMM23, MCTP1, PIGN, C5ORF15, TMEM68, ACVR2A, MAN2A1, MAGT1, TMEM182, UBE2W, PROS1, GALNT3, NDUFB3, GALNT1, NDUFB5, GALNT7, CRLF3, SLC35A5, KITLG, SEC62, TMED7, TMED2, TSPAN31, RNF128, TMEM87A, CD5, C1ORF27, TSPAN13, TMEM47, DSC2, MGST1	623	5634	20581	1.166849003784065	0.9316789234259217	0.11012610785392651	9.21537437883888
GOTERM_CC_DIRECT	GO:0005768~endosome	16	2.5559105431309903	0.007536984290439488	VPS29, TM9SF2, HMGB1, CAV1, STX8, AP1AR, CD164, OCIAD1, RAB11FIP2, S1PR1, FOLR1, ANKRD50, KIAA1033, VPS35, VPS26A, RNF32	599	225	18224	2.163487293637544	0.9818617329062139	0.19025710321240064	10.402172021735812
UP_KEYWORDS	Transmembrane	199	31.789137380191697	0.008120421981171676	SYT1, LDHA, CADM4, VKORC1L1, INTS2, SYT7, IARS2, C14ORF1, HS2ST1, S1PR1, CD44, INSIG2, PSENEN, SCD5, ADAM9, PTPRK, LPCAT2, PTPRO, GLCE, EBPL, SPAG9, ATP2C1, NPTN, HAS2, TMX1, ARV1, CYP51A1, ENPP4, MME, TMCC1, ALCAM, VRK1, VRK2, SYPL1, TMEM50A, CKLF, TMEM123, ZMPSTE24, TRAM1, LAPTM4B, MGAT4A, NDUFA4L2, TM2D2, SPTSSA, NCKAP1L, ATP11C, SEMA6D, TMEM41B, RTN4, IER3IP1, NRP1, GPR160, MPEG1, RTN1, RTN3, GPX8, CLDND1, GOLGA5, MYB, ZDHHC2, KDELR3, ADAM10, JKAMP, PGAP1, FAM76B, OSTM1, CD164, MYCN, ZDHHC17, BNIP2, GRM8, CLIC4, PFDN4, PLXDC2, CNEP1R1, SGCE, SUSD4, GPM6B, KIT, ITM2B, SLC19A2, SFT2D1, BEST3, FNDC4, GNPTAB, C1GALT1, CYP4V2, FZD6, ITPR2, CDH17, BNIP3L, C4ORF3, PHLDB2, TSPO, MPZL2, ATP6AP2, ZNF451, TSPAN6, NRCAM, MINOS1, SEZ6L2, TMEM9B, SLC2A3, SLC25A24, PGRMC1, ROBO2, OMA1, SCAMP1, SPTLC1, TMEM209, SLC25A30, CYP4X1, TMEM106B, LRP12, SDCBP, MFAP3, CAV2, STX8, CAV1, DERL1, COX7B, KCNA6, LMAN1, LAPTM5, B3GNT5, BCHE, FOLR1, MANEA, PPIL3, TMEM30B, ARL6IP6, SLC30A9, TMEM30A, MEST, CSF1R, USMG5, LAMP2, ITGA6, DSG2, TXNDC16, FREM2, SPCS3, ANTXR2, YIPF5, SCARA3, TMEM237, DPY19L4, TMEM60, CXADR, DDR2, TMEM64, TMEM56, MCTP2, TMEM59, SPINT2, CXCR4, SRD5A3, ABHD13, GABRG1, TM9SF2, PIGX, PIGW, PKN2, NDUFC2, PIGU, CCDC47, TMEM70, LMBRD1, TIMM23, MCTP1, PIGN, C5ORF15, TMEM68, ACVR2A, MAN2A1, MAGT1, TMEM182, UBE2W, PROS1, GALNT3, NDUFB3, GALNT1, NDUFB5, GALNT7, CRLF3, SLC35A5, KITLG, SEC62, TMED7, TMED2, TSPAN31, RNF128, TMEM87A, CD5, C1ORF27, TSPAN13, TMEM47, DSC2, MGST1	623	5651	20581	1.1633387519588432	0.9566793258117782	0.12260403339822001	10.693310712870863
GOTERM_CC_DIRECT	GO:0045121~membrane raft	15	2.3961661341853033	0.008214379127999397	CAV2, CAV1, GNAI3, GNAI1, RHOQ, GPM6B, PPT1, CXADR, PARK7, S1PR1, SULF1, CASP8, SDCBP, CD24, PGK1	599	206	18224	2.215342723309075	0.9873689929781043	0.19634084050465084	11.285943800245047
UP_KEYWORDS	Nucleus	186	29.712460063897762	0.008361665571168367	ZNF451, CNOT2, CBX3, INTS2, CLK1, RORA, MBIP, NSRP1, SMNDC1, DPY30, G2E3, FLI1, ZNF776, RBM8A, CGGBP1, TIA1, CLK4, CDCA2, LUC7L3, ASPM, RBMS1, POLK, KRR1, ZNF644, USP1, EMX2, ZHX1, ENC1, FOXN2, PPP1CC, PPP1CB, AHR, STK3, TNKS2, PCF11, HIF1A, PSMA6, SMARCA5, SLU7, SDCBP, VGLL3, DNTTIP2, SNRPE, FBXL3, SNRPG, EID1, HMGB1, CAV2, EID2, AGFG1, GNAI1, STK17B, ZCRB1, ANLN, SP110, CCNG1, SYCP2, UHMK1, ATF2, VRK1, VRK2, CNOT6L, LEO1, ZMPSTE24, NDRG1, SLC30A9, NOVA1, PLAG1, CSTF3, KLF12, MAFB, SMAD5, NUF2, SMAD4, ATAD2, BRIP1, ZNF521, PCNP, INTS12, TSN, UACA, CRBN, NSMCE4A, CSRNP3, PRICKLE1, PNRC1, POMP, NAMPT, ZNF292, USPL1, TAF1D, TSNAX, U2SURP, BUD31, PTEN, PTMA, WBP4, RANBP9, MBTD1, RPS3A, ZNF680, ZCCHC9, SPIB, MYB, TOP2A, TBX15, SSBP2, ANP32B, CCNH, ZNF92, ANP32E, CCNL1, PKN2, GTF2H3, DNAJC21, MBNL2, FAM76B, ZNF143, MBNL1, RB1, MYCN, NRIP1, SENP2, PFDN2, CLIC4, ZNF136, ADK, LARP7, NUCB2, PFDN4, THOC7, UBE2W, CNEP1R1, ZSCAN12, GADD45A, REV3L, ING3, ING2, ZBTB6, ZBTB10, LIN9, SAV1, FKBP3, KIAA0101, EGLN3, ZNF75A, ZNF654, SEC14L2, STAU2, CCDC59, NXT2, PHIP, NR1D2, REXO2, GVINP1, PPP3CA, TPRKB, BRMS1L, NSA2, POLR3G, MAF, RAD51AP1, GMNN, DLGAP5, ZNF770, PAK1IP1, KIF18A, SMC5, FAM188A, SNAI2, SIRT1, SMC3, PARK7, RSBN1, SMC4, RLF, MNAT1, RSRC1, BNIP3L, SP4, ZRANB2, SH3BGRL2, TCEB1, MIS18BP1, CWC22, UBLCP1	623	5244	20581	1.1717330698509831	0.960552154829592	0.1212993829050466	10.994120561460917
GOTERM_BP_DIRECT	GO:0043518~negative regulation of DNA damage response, signal transduction by p53 class mediator	4	0.6389776357827476	0.00875357268484284	SENP2, CD44, SNAI2, SIRT1	574	13	16792	9.001340123291342	0.9999999999092806	0.7643018043168219	14.443743509920404
GOTERM_CC_DIRECT	GO:0005769~early endosome	16	2.5559105431309903	0.008822001097751449	VPS29, TF, HMGB1, STX8, NRP1, DERL1, AP1AR, DIAPH2, EEA1, RAB1A, CXCR4, ZFYVE16, KIAA1033, RAP1A, VPS35, VPS26A	599	229	18224	2.1256971225696395	0.990871985063832	0.2003958050074447	12.071772936805925
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	8	1.2779552715654952	0.009008273309183485	CAV2, NRP1, HIF1A, CCL2, VEGFA, RICTOR, CXCL12, SIRT1	574	69	16792	3.3918093218199266	0.9999999999538496	0.7533901972719828	14.83295595500207
GOTERM_MF_DIRECT	GO:0004175~endopeptidase activity	7	1.1182108626198082	0.009361716730820195	SENP2, ADAM10, PSMA6, TMEM59, MME, FAM76B, CTSH	570	54	16881	3.8390838206627684	0.9991682536431202	0.8301765236427947	13.346782208964736
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	16	2.5559105431309903	0.009422392525378664	CAV2, CAV1, ROCK1, PPP1CC, PPP1CB, TIMP3, ITPR2, FZD6, CDC42, GPC3, HIF1A, CD44, VEGFA, PPP1R12A, CAMK2D, WNT11	264	200	6879	2.0845454545454545	0.8939340481145931	0.3615671887826203	11.480959684202908
INTERPRO	IPR016243:Tyrosine-protein kinase, CSF-1/PDGF receptor	3	0.4792332268370607	0.009496507710481626	NPTN, KIT, CSF1R	592	5	18559	18.809797297297298	0.9999746302428161	0.9949631600001664	14.165268445880386
UP_KEYWORDS	Disease mutation	98	15.654952076677317	0.009597314331713144	SYT1, LDHA, IARS2, PLOD2, TIA1, COL12A1, ROBO2, ASPM, SPTLC1, DARS, ZNF644, KRT10, PDE4D, PPP1CB, C1QB, SERPINF2, ATP2C1, SNRPE, CAV1, GNAI3, BBS7, ANLN, PPT1, TIMP3, BCHE, ZMPSTE24, FGD4, CSF1R, MOCS2, CFB, MAFB, FAM111B, EFEMP1, SMAD4, BRIP1, LAMA4, PLA2G4A, LAMP2, DSG2, PRICKLE1, SRPX2, FREM2, POF1B, ANTXR2, MYLK, IER3IP1, HPS3, HEXB, PTEN, DDR2, AUH, CDC42, GPC3, P4HA2, SPINT2, CASP8, KIAA1033, SEMA3A, SUCLA2, ADAM10, IFT80, PGAP1, PIGW, MBNL1, RB1, BBS10, MYCN, PIGN, SASS6, ADK, SGCE, PROS1, TF, ING3, COL3A1, KITLG, KIT, ITM2B, SLC19A2, COL9A3, GNPTAB, HSD17B4, RASA1, AGL, MAF, GMNN, CENPE, CYP4V2, COL5A2, PARK7, SMC3, COL4A5, ITPR2, FZD6, DSC2, PGK1, HPGD, CALM2	623	2550	20581	1.2695924212381582	0.9755911903746021	0.13307293512051854	12.520181920312535
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	11	1.7571884984025559	0.009723059546360536	PCF11, CSTF3, RBM8A, PAIP2, G3BP2, TSN, NSRP1, UHMK1, PARK7, LUC7L3, NOVA1	570	125	16881	2.6061894736842106	0.9993682775389764	0.7708577022475361	13.82693427092223
KEGG_PATHWAY	hsa03060:Protein export	5	0.7987220447284344	0.010414971136192502	SRP14, SPCS3, HSPA5, SEC62, SRP9	264	23	6879	5.6645256916996045	0.9163649006460775	0.33870064944731637	12.616767716739187
GOTERM_MF_DIRECT	GO:0008565~protein transporter activity	8	1.2779552715654952	0.010589636823851644	VPS29, ZFYVE16, TSNAX, USO1, RAP1A, VPS35, SEC62, VPS26A	570	72	16881	3.290643274853801	0.9996735272111488	0.7375935546422963	14.968331066333862
KEGG_PATHWAY	hsa04144:Endocytosis	18	2.8753993610223643	0.010611469684366166	VPS29, CAV2, CAV1, KIF5B, CHMP4C, SNX2, SNX4, EEA1, CLTC, CDC42, RAB11FIP2, FOLR1, CXCR4, ZFYVE16, KIAA1033, RAB11A, VPS35, VPS26A	264	241	6879	1.9461523953225197	0.9202099890673675	0.3031560986778902	12.840020825583364
GOTERM_BP_DIRECT	GO:0060666~dichotomous subdivision of terminal units involved in salivary gland branching	3	0.4792332268370607	0.0108537253969979	NRP1, SEMA3C, SEMA3A	574	5	16792	17.55261324041812	0.999999999999657	0.7969938188051868	17.603517763629206
GOTERM_BP_DIRECT	GO:1990126~retrograde transport, endosome to plasma membrane	4	0.6389776357827476	0.010862168540002276	VPS29, ANKRD50, VPS35, VPS26A	574	14	16792	8.358387257341962	0.9999999999996647	0.7794825269080053	17.61599567093913
GOTERM_BP_DIRECT	GO:1902230~negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	4	0.6389776357827476	0.010862168540002276	SFRP2, USP47, SNAI2, CXCL12	574	14	16792	8.358387257341962	0.9999999999996647	0.7794825269080053	17.61599567093913
UP_KEYWORDS	Stress response	9	1.4376996805111821	0.010871329486974043	HSP90AB2P, ERP44, HSP90B1, HSPA14, HSPE1, DNAJB4, PARK7, RTN3, OXR1	623	100	20581	2.9731781701444624	0.9851295441531989	0.14432605761553008	14.068177895549972
GOTERM_BP_DIRECT	GO:0007067~mitotic nuclear division	17	2.7156549520766773	0.011328108693534912	HAUS3, NUF2, SMC5, ANLN, PBK, CLTC, CCNG1, CCNG2, CD2AP, SMC3, NEDD1, VRK1, CDCA2, PPP1R12A, ARL8A, MIS18BP1, ASPM	574	248	16792	2.0053388782735753	0.9999999999999029	0.7764562192810811	18.301839096480055
GOTERM_BP_DIRECT	GO:0050680~negative regulation of epithelial cell proliferation	7	1.1182108626198082	0.011769849159462841	GPC3, IFT80, SFRP2, SAV1, RB1, PTEN, ATF2	574	56	16792	3.6567944250871083	0.99999999999997	0.7729935250902116	18.947083328793614
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	13	2.07667731629393	0.012047080828229601	PLA2G4A, GNAI3, ROCK1, CALML3, GNAI1, PPP1R12A, CAMK2D, PPP3CA, PPP1CC, PPP1CB, MYLK, CALM2, ITPR2	264	150	6879	2.258257575757576	0.9434424006201185	0.30166892050951977	14.455206072262117
KEGG_PATHWAY	hsa04720:Long-term potentiation	8	1.2779552715654952	0.012519972502831522	CALML3, CAMK2D, RAP1A, PPP3CA, PPP1CC, PPP1CB, CALM2, ITPR2	264	66	6879	3.158402203856749	0.949509235074179	0.28235041356541857	14.981174703950384
KEGG_PATHWAY	hsa05031:Amphetamine addiction	8	1.2779552715654952	0.012519972502831522	CALML3, CAMK2D, PPP3CA, PPP1CC, SIRT1, PPP1CB, CALM2, ATF2	264	66	6879	3.158402203856749	0.949509235074179	0.28235041356541857	14.981174703950384
SMART	SM00702:P4Hc	4	0.6389776357827476	0.012588834106349029	P4HA2, PLOD2, P4HA1, EGLN3	316	16	10057	7.956487341772152	0.953385156185672	0.953385156185672	15.103455504267016
GOTERM_BP_DIRECT	GO:0032922~circadian regulation of gene expression	7	1.1182108626198082	0.012786336888410993	NAMPT, RORA, PPP1CC, SIRT1, PPP1CB, AHR, NRIP1	574	57	16792	3.5926401369276855	0.999999999999998	0.7852766516190304	20.413636025794702
GOTERM_CC_DIRECT	GO:0030133~transport vesicle	9	1.4376996805111821	0.012822624628839796	KDELR3, CAV2, TMED7, TMED2, AP1AR, USO1, RAB11A, GOLGA5, C14ORF1	599	95	18224	2.882277480010544	0.998929830635528	0.2672174575793024	17.086090065436863
INTERPRO	IPR006620:Prolyl 4-hydroxylase, alpha subunit	4	0.6389776357827476	0.013203259015300232	P4HA2, PLOD2, P4HA1, EGLN3	592	16	18559	7.837415540540541	0.9999996032412442	0.9926518924096575	19.16542409114168
KEGG_PATHWAY	hsa00563:Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	5	0.7987220447284344	0.014016647470961712	PIGX, PGAP1, PIGW, PIGU, PIGN	264	25	6879	5.211363636363636	0.9647555279372813	0.2843361162136916	16.626239804264987
GOTERM_CC_DIRECT	GO:0005604~basement membrane	8	1.2779552715654952	0.014955660697878025	LAMA4, EGFLAM, ITGA6, FREM2, THBS2, TIMP3, LOXL1, SMC3	599	79	18224	3.0809154498003	0.9996599340133229	0.2933597032167221	19.649488312334096
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	19	3.035143769968051	0.015050199163376191	HMGB1, ING3, LDHA, TSPO, ING2, SAV1, SIRT1, STK3, SLIT2, ITGA6, CSRNP3, SFRP2, BNIP3L, PSENEN, WNT11, PDCD5, TOP2A, GADD45A, FGD4	574	300	16792	1.8527758420441347	1.0	0.8234302603639732	23.590372359732548
UP_SEQ_FEATURE	signal peptide	125	19.968051118210862	0.01566000073057379	ASPN, MPZL2, CADM4, ATP6AP2, POSTN, CXCL12, NRCAM, SEZ6L2, TMEM9B, CD44, PLOD2, COL12A1, ROBO2, ADAM9, PTPRK, STC2, CST2, CST1, PTPRO, C1QB, EGFLAM, SERPINF2, CST4, LRP12, VEGFA, NPTN, MFAP3, TMX1, TWSG1, CCL2, IGFBPL1, ENPP4, IFI30, PPT1, LMAN1, NRN1, TIMP3, ALCAM, KDELC1, BCHE, FOLR1, TMEM123, FGL2, CSF1R, CFB, TM2D2, EFEMP1, SFRP5, TXNDC12, LAMA4, LAMP2, SRPX2, DSG2, SEMA6D, ITGA6, FREM2, TXNDC16, SFRP2, ANTXR2, NRP1, MPEG1, HEXB, PDIA6, CXADR, DDR2, GPC3, P4HA2, SPINT2, TMEM59, P4HA1, CREG1, SEMA3C, SEMA3A, LOXL1, GABRG1, TM9SF2, ADAM10, PIGX, CCDC47, OSTM1, CD164, SLIT2, MMP11, ACVR2A, C5ORF15, MAGT1, GRM8, TMEM182, NUCB2, PLXDC2, CPXM1, WNT11, SUSD4, PCYOX1, PROS1, CTSH, TF, FKBP7, COL3A1, KITLG, KIT, FNDC4, CALCB, TMED7, LY6D, COL9A3, TMED2, RNF128, TMEM87A, HSPA5, CD24, THBS2, CD5, CES1, COL5A2, COL4A5, FZD6, ERP44, HSP90B1, DKK1, CDH17, SULF1, DSC2, PRSS23, RCN2	622	3346	20063	1.205006986313744	0.9999999999967032	0.9771056497150569	23.33731472798687
PIR_SUPERFAMILY	PIRSF000615:tyrosine-protein kinase, CSF-1/PDGF receptor type	3	0.4792332268370607	0.016431575903683143	NPTN, KIT, CSF1R	73	5	1692	13.906849315068493	0.6864401436132878	0.6864401436132878	15.757057077327897
KEGG_PATHWAY	hsa04022:cGMP-PKG signaling pathway	13	2.07667731629393	0.017599597363127592	GNAI3, ROCK1, CALML3, GNAI1, PPP1R12A, PRKG2, PPP3CA, PPP1CC, PPP1CB, MYLK, CALM2, ATF2, ITPR2	264	158	6879	2.143915420023015	0.9851275665284999	0.31789236258474896	20.44588210548487
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	29	4.63258785942492	0.017763987541714973	VPS29, TSPO, AGFG1, CYP51A1, DIAPH2, IFI30, ANLN, CLTC, ITM2B, P4HA2, TMED2, P4HA1, ZFYVE16, CAT, HSD17B4, NOVA1, SCAMP1, POLK, ADAM10, FOXN2, OSTM1, TMEM106B, RAB11FIP2, ZDHHC17, BNIP2, SLU7, SCP2, VPS26A, GRB14	599	558	18224	1.5811777095637294	0.9999251137531625	0.3268682339073786	22.911970585266673
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	18	2.8753993610223643	0.018060979022708624	STX8, DERL1, JKAMP, SMAD5, UBE2V2, PDE4D, RB1, NAE1, FZD6, CUL5, HIF1A, BTBD1, CXCR4, CASP8, UBE2W, YOD1, HSPA5, ASB4	570	287	16881	1.8574362736108563	0.9999989242110595	0.8595927342266498	24.23954250462198
UP_SEQ_FEATURE	region of interest:Flexible hinge	3	0.4792332268370607	0.01811487207114808	SMC5, SMC3, SMC4	622	7	20063	13.823840146991275	0.9999999999999497	0.9782376742821103	26.493620946235087
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	18	2.8753993610223643	0.018596857024936325	ASPN, COL3A1, EFEMP1, POSTN, CLTC, TIMP3, COL5A2, MMP11, RPS25, HSP90B1, LAMA4, RPS3A, SFRP2, COL12A1, HSPA5, RPS20, THBS2, LOXL1	599	296	18224	1.8501105446013626	0.9999522310627592	0.32831473184484605	23.855549484561944
GOTERM_MF_DIRECT	GO:0003723~RNA binding	29	4.63258785942492	0.01896388975092346	SRP14, DZIP3, AGFG1, U2SURP, ZCRB1, RPS25, RPS3A, RBM8A, TIA1, PTBP3, RBM48, RPS20, NOVA1, RBMS1, MRPL1, CSTF3, RAD51AP1, MBNL1, TSN, HSP90B1, PSMA6, LARP7, ZRANB2, THOC7, CWC22, TRUB1, SNRPE, SRP9, SNRPG	570	547	16881	1.5701241220051958	0.999999462368195	0.8354451757288062	25.29363874851184
